,user_id_str,type
9026,30035884,Store
9027,30035884,"['locality', 'political'] ['neighborhood', 'political']"
9028,30035884,Ferry
9029,96273306,no coordinate
9030,14397810,"['locality', 'political'] ['cafe', 'food', 'point_of_interest', 'establishment'] ['atm', 'finance', 'point_of_interest', 'establishment'] ['atm', 'finance', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9031,36204274,"['locality', 'political'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9032,160932283,"['locality', 'political'] ['university', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9033,160932283,Ferry
9034,1651882188,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9035,37575049,"['locality', 'political'] ['neighborhood', 'political']"
9036,160932283,"['route'] ['locality', 'political']"
9037,160932283,Centre
9038,30035884,Tunnel
9039,30035884,Tunnel
9040,30035884,"['route'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['locality', 'political']"
9041,16094512,"['locality', 'political'] ['park', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9042,16094512,"['locality', 'political'] ['park', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9043,36204274,"['route'] ['park', 'point_of_interest', 'establishment'] ['locality', 'political']"
9044,883377606,"['route'] ['locality', 'political']"
9045,30035884,Restaurant
9046,883377606,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9047,14397810,Restaurant
9048,1651882188,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9049,16094512,"['locality', 'political'] ['park', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9050,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9051,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9052,53541705,"['locality', 'political'] ['park', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9053,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9054,53541705,no coordinate
9055,30035884,"['locality', 'political'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['art_gallery', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9056,36204274,"['locality', 'political'] ['atm', 'finance', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['atm', 'finance', 'point_of_interest', 'establishment']"
9057,30035884,"['locality', 'political'] ['neighborhood', 'political']"
9058,30035884,Ferry
9059,53541705,"['locality', 'political'] ['park', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9060,53541705,no coordinate
9061,30035884,"['route'] ['locality', 'political']"
9062,7376602,"['route'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment']"
9063,53541705,"['locality', 'political'] ['park', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9064,55498924,no coordinate
9065,14282045,"['locality', 'political'] ['locality', 'political']"
9066,14397810,"['locality', 'political'] ['shopping_mall', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9067,14282045,"['locality', 'political'] ['locality', 'political']"
9068,2399387766,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9069,14282045,"['locality', 'political'] ['locality', 'political']"
9070,14282045,"['locality', 'political'] ['locality', 'political']"
9071,14282045,"['locality', 'political'] ['locality', 'political']"
9072,14282045,"['locality', 'political'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['locality', 'political']"
9073,883377606,"['locality', 'political'] ['neighborhood', 'political']"
9074,883377606,"['locality', 'political'] ['neighborhood', 'political']"
9075,160932283,Ferry
9076,53541705,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
9077,160932283,"['route'] ['locality', 'political']"
9078,37575049,"['locality', 'political'] ['neighborhood', 'political']"
9079,160932283,Centre
9080,14282045,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment'] ['transit_station', 'point_of_interest', 'establishment'] ['locality', 'political']"
9081,30035884,Tunnel
9082,30035884,Tunnel
9083,30035884,"['route'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['locality', 'political']"
9084,7376602,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment']"
9085,2399387766,"['locality', 'political'] ['neighborhood', 'political']"
9086,62536337,"['locality', 'political'] ['neighborhood', 'political']"
9087,30035884,Restaurant
9088,7376602,"['locality', 'political'] ['neighborhood', 'political']"
9089,191738379,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9090,36204274,"['locality', 'political'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9091,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9092,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9093,30035884,"['route'] ['transit_station', 'point_of_interest', 'establishment'] ['library', 'point_of_interest', 'establishment'] ['locality', 'political']"
9094,30035884,"['locality', 'political'] ['courthouse', 'local_government_office', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9095,30035884,"['locality', 'political'] ['convenience_store', 'store', 'food', 'point_of_interest', 'establishment'] ['physiotherapist', 'health', 'point_of_interest', 'establishment'] ['accounting', 'finance', 'point_of_interest', 'establishment'] ['health', 'point_of_interest', 'establishment']"
9096,160932283,Ferry
9097,62536337,"['locality', 'political'] ['point_of_interest', 'establishment'] ['shoe_store', 'store', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment']"
9098,30035884,"['route'] ['parking', 'point_of_interest', 'establishment'] ['locality', 'political']"
9099,30035884,"['locality', 'political'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9100,30035884,Centre
9101,30035884,"['locality', 'political'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9102,30035884,"['locality', 'political'] ['neighborhood', 'political']"
9103,883377606,"['locality', 'political'] ['point_of_interest', 'establishment'] ['parking', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9104,129446245,no coordinate
9105,14397810,"['locality', 'political'] ['park', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9106,96273306,no coordinate
9107,14282045,"['locality', 'political'] ['locality', 'political']"
9108,53541705,"['locality', 'political'] ['park', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9109,14282045,"['locality', 'political'] ['locality', 'political']"
9110,14282045,"['locality', 'political'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['locality', 'political']"
9111,14282045,"['locality', 'political'] ['locality', 'political']"
9112,14282045,"['locality', 'political'] ['locality', 'political']"
9113,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9114,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9115,1651882188,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9116,37575049,"['locality', 'political'] ['neighborhood', 'political']"
9117,160932283,"['locality', 'political'] ['neighborhood', 'political']"
9118,160932283,"['locality', 'political'] ['convenience_store', 'store', 'food', 'point_of_interest', 'establishment'] ['atm', 'finance', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['transit_station', 'point_of_interest', 'establishment']"
9119,36204274,"['locality', 'political'] ['neighborhood', 'political']"
9120,14397810,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9121,883377606,"['route'] ['health', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['shoe_store', 'store', 'point_of_interest', 'establishment']"
9122,62536337,"['locality', 'political'] ['book_store', 'store', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['church', 'place_of_worship', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9123,160932283,"['locality', 'political'] ['sublocality_level_1', 'sublocality', 'political']"
9124,191738379,"['route'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
9125,7376602,Centre
9126,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9127,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9128,36204274,"['locality', 'political'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9129,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9130,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9131,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9132,30035884,MTR
9133,30035884,MTR
9134,129446245,no coordinate
9135,129446245,no coordinate
9136,129446245,no coordinate
9137,191738379,"['route'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
9138,14397810,"['locality', 'political'] ['neighborhood', 'political']"
9139,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9140,36204274,"['route'] ['locality', 'political']"
9141,30035884,"['route'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['locality', 'political']"
9142,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9143,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9144,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9145,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9146,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9147,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9148,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9149,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9150,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9151,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9152,191738379,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['cafe', 'food', 'point_of_interest', 'establishment'] ['store', 'food', 'point_of_interest', 'establishment']"
9153,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9154,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9155,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9156,96273306,no coordinate
9157,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9158,53541705,no coordinate
9159,53541705,no coordinate
9160,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9161,883377606,"['locality', 'political'] ['neighborhood', 'political']"
9162,62536337,"['locality', 'political'] ['point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9163,62536337,"['locality', 'political'] ['neighborhood', 'political']"
9164,62536337,"['locality', 'political'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9165,14282045,"['route'] ['point_of_interest', 'establishment'] ['church', 'place_of_worship', 'point_of_interest', 'establishment'] ['locality', 'political']"
9166,14397810,"['locality', 'political'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']"
9167,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9168,14397810,"['locality', 'political'] ['neighborhood', 'political']"
9169,62536337,"['locality', 'political']"
9170,129446245,no coordinate
9171,36204274,"['locality', 'political'] ['health', 'point_of_interest', 'establishment'] ['jewelry_store', 'store', 'point_of_interest', 'establishment'] ['doctor', 'health', 'point_of_interest', 'establishment'] ['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
9172,7376602,"['locality', 'political'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9173,191738379,"['locality', 'political'] ['department_store', 'store', 'point_of_interest', 'establishment'] ['bank', 'finance', 'point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment']"
9174,191738379,"['locality', 'political'] ['department_store', 'store', 'point_of_interest', 'establishment'] ['bank', 'finance', 'point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment']"
9175,883377606,"['locality', 'political'] ['neighborhood', 'political']"
9176,129446245,no coordinate
9177,129446245,no coordinate
9178,37575049,"['locality', 'political'] ['neighborhood', 'political']"
9179,129446245,no coordinate
9180,1651882188,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9181,129446245,no coordinate
9182,30035884,MTR
9183,1651882188,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9184,30035884,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment']"
9185,62536337,"['locality', 'political'] ['doctor', 'health', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['general_contractor', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9186,36204274,"['locality', 'political'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9187,129446245,no coordinate
9188,14397810,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9189,30035884,Restaurant
9190,129446245,"['locality', 'political'] ['neighborhood', 'political']"
9191,53541705,"['locality', 'political'] ['store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9192,191738379,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9193,191738379,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9194,53541705,"['locality', 'political'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['beauty_salon', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9195,129446245,no coordinate
9196,129446245,no coordinate
9197,129446245,no coordinate
9198,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9199,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9200,30035884,MTR
9201,37575049,"['locality', 'political'] ['neighborhood', 'political']"
9202,30035884,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9203,1651882188,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9204,37575049,"['locality', 'political'] ['neighborhood', 'political']"
9205,30035884,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9206,62536337,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['locality', 'political']"
9207,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9208,16094512,"['locality', 'political'] ['neighborhood', 'political']"
9209,129446245,"['locality', 'political'] ['dentist', 'health', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9210,30035884,MTR
9211,30035884,MTR
9212,883377606,"['route'] ['transit_station', 'point_of_interest', 'establishment'] ['subway_station', 'transit_station', 'point_of_interest', 'establishment'] ['health', 'store', 'food', 'point_of_interest', 'establishment'] ['locality', 'political']"
9213,191738379,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9214,7376602,"['locality', 'political'] ['neighborhood', 'political']"
9215,53541705,"['route'] ['storage', 'point_of_interest', 'establishment'] ['lodging', 'point_of_interest', 'establishment'] ['health', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9216,191738379,"['locality', 'political'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9217,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9218,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9219,191738379,"['route'] ['locality', 'political']"
9220,14282045,"['route'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['locality', 'political']"
9221,62536337,"['route'] ['locality', 'political']"
9222,2399387766,"['locality', 'political'] ['point_of_interest', 'establishment'] ['cafe', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9223,1651882188,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9224,14397810,"['route'] ['point_of_interest', 'establishment'] ['beauty_salon', 'point_of_interest', 'establishment'] ['beauty_salon', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9225,53541705,"['locality', 'political'] ['neighborhood', 'political']"
9226,36204274,"['locality', 'political'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9227,160932283,Ferry
9228,37575049,"['locality', 'political'] ['neighborhood', 'political']"
9229,1651882188,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9230,160932283,"['route'] ['locality', 'political']"
9231,30035884,Tunnel
9232,30035884,Tunnel
9233,160932283,Centre
9234,30035884,"['route'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['locality', 'political']"
9235,53541705,"['route'] ['locality', 'political']"
9236,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9237,160932283,"['route'] ['point_of_interest', 'establishment'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9238,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9239,62536337,"['locality', 'political'] ['neighborhood', 'political']"
9240,14397810,Restaurant
9241,36204274,"['locality', 'political'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9242,96273306,no coordinate
9243,191738379,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9244,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9245,30035884,"['locality', 'political'] ['point_of_interest', 'establishment'] ['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
9246,30035884,"['locality', 'political'] ['neighborhood', 'political']"
9247,30035884,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['cafe', 'store', 'food', 'point_of_interest', 'establishment'] ['cafe', 'store', 'food', 'point_of_interest', 'establishment'] ['shoe_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']"
9248,30035884,"['locality', 'political'] ['neighborhood', 'political']"
9249,30035884,Ferry
9250,96273306,no coordinate
9251,53541705,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
9252,96273306,no coordinate
9253,96273306,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9254,96273306,"['locality', 'political'] ['point_of_interest', 'establishment'] ['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9255,36204274,"['locality', 'political'] ['neighborhood', 'political']"
9256,160932283,Ferry
9257,160932283,"['route'] ['locality', 'political']"
9258,160932283,Centre
9259,37575049,"['locality', 'political'] ['neighborhood', 'political']"
9260,30035884,Tunnel
9261,30035884,Tunnel
9262,7376602,"['route'] ['beauty_salon', 'point_of_interest', 'establishment'] ['health', 'store', 'point_of_interest', 'establishment'] ['hair_care', 'health', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment']"
9263,7376602,"['locality', 'political'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
9264,14397810,"['route'] ['light_rail_station', 'transit_station', 'point_of_interest', 'establishment'] ['light_rail_station', 'transit_station', 'point_of_interest', 'establishment'] ['locality', 'political']"
9265,883377606,"['route'] ['locality', 'political']"
9266,14397810,"['route'] ['point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
9267,14397810,"['locality', 'political'] ['neighborhood', 'political']"
9268,191738379,"['locality', 'political'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['shoe_store', 'health', 'store', 'point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment']"
9269,53541705,"['route'] ['park', 'point_of_interest', 'establishment'] ['locality', 'political']"
9270,55498924,no coordinate
9271,55498924,no coordinate
9272,55498924,no coordinate
9273,55498924,no coordinate
9274,55498924,no coordinate
9275,55498924,no coordinate
9276,55498924,no coordinate
9277,55498924,no coordinate
9278,55498924,no coordinate
9279,55498924,no coordinate
9280,53541705,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
9281,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9282,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9283,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9284,30035884,"['locality', 'political'] ['neighborhood', 'political']"
9285,30035884,"['locality', 'political'] ['neighborhood', 'political']"
9286,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9287,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9288,53541705,"['locality', 'political'] ['store', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
9289,30035884,"['locality', 'political'] ['home_goods_store', 'store', 'point_of_interest', 'establishment'] ['real_estate_agency', 'point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['shoe_store', 'store', 'point_of_interest', 'establishment']"
9290,30035884,"['locality', 'political'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['shopping_mall', 'point_of_interest', 'establishment'] ['jewelry_store', 'store', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment']"
9291,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9292,148017981,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment']"
9293,7376602,"['locality', 'political']"
9294,129446245,"['locality', 'political'] ['point_of_interest', 'establishment'] ['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
